n,a_x,a_y,a_z,p,time,g_x,g_y,g_z,rot_x,rot_y,rot_z,t,rh,mag_x,mag_y,mag_z,ext_lat,ext_lon,ext_alt,ext_p,ext_temp,ext_altEST,ext_rh,course,gps_speed,battery_percentage,battery_temp,a_actual_x,a_actual_y,a_actual_z
0,2.4038987,-0.2348349,3.8884315,884.22,Tue May 16 08:56:32 MDT 2017,-9.199242,0.14205958,3.39473,0.29145244,0.5026798,-0.39655566,22.68132,56.498047,75.848,30.923,-110.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,-6.795343,-0.092775315,7.2831616
1,0.984848,-0.4407611,4.679382,884.2,Tue May 16 08:56:33 MDT 2017,-9.80389,-0.020721301,0.23172435,0.36310962,0.5969395,-0.37308446,22.68132,56.498047,101.73,29.605,-28.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,-8.819042,-0.46148238,4.911106
2,-4.7458606,-0.07455373,-0.8768225,884.1,Tue May 16 08:56:34 MDT 2017,3.3524354,0.67070997,-9.191394,-0.6921099,-0.7000416,-0.14626937,22.68132,56.498047,24.137,-6.809,90.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,-1.3934253,0.59615624,-10.068216
3,-4.451382,-0.16018999,-1.2297964,884.13,Tue May 16 08:56:35 MDT 2017,4.5746837,0.3774638,-8.666038,-0.7385968,-0.62961435,-0.19570765,22.68132,56.498047,13.734,-12.492,93.801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12330139,0.2172738,-9.895834
4,-4.2475386,0.14434446,-1.0986557,884.09,Tue May 16 08:56:36 MDT 2017,4.341511,0.07113369,-8.792989,-0.75985223,-0.60907364,-0.17977025,22.68132,56.498047,14.356,-12.794,93.492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.093972415,0.21547815,-9.8916445
5,-3.865302,0.5307573,-0.94025517,884.06,Tue May 16 08:56:37 MDT 2017,4.0059614,-0.24405164,-8.947798,-0.78663796,-0.58088887,-0.16055007,22.71634,58.687054,14.048,-13.436,93.162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14065935,0.28670564,-9.888053
6,-3.3981102,0.7481097,-0.78362465,884.14,Tue May 16 08:56:38 MDT 2017,3.5363753,-0.52125907,-9.131962,-0.80839664,-0.5586499,-0.13572122,22.71634,58.687054,14.048,-12.808,93.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13826515,0.22685061,-9.915586
7,-2.8508582,0.9137636,-0.5717144,884.17,Tue May 16 08:56:39 MDT 2017,2.9753568,-0.6839202,-9.319331,-0.83135885,-0.53289807,-0.11046736,22.71634,58.687054,14.048,-12.808,93.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12449849,0.22984336,-9.891046
8,-2.2352324,0.9805015,-0.41722107,884.17,Tue May 16 08:56:40 MDT 2017,2.3597307,-0.74407405,-9.489387,-0.8531979,-0.5058101,-0.085039124,22.383106,57.933567,14.048,-12.808,93.478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12449849,0.23642741,-9.906608
9,-1.4966236,0.91610754,-0.25188732,884.15,Tue May 16 08:56:41 MDT 2017,1.6336917,-0.695841,-9.644546,-0.87742054,-0.47098798,-0.05713712,22.383106,57.933567,13.745,-12.808,93.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13706805,0.22026655,-9.896433
10,-0.83294696,0.7587606,-0.1637125,884.19,Tue May 16 08:56:43 MDT 2017,0.96223384,-0.53430414,-9.744691,-0.89868975,-0.43493986,-0.0325516,21.983122,58.461155,13.423,-12.808,93.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12928689,0.22445641,-9.908403
11,-0.33177614,0.5630225,-0.11124706,884.14,Tue May 16 08:56:44 MDT 2017,0.47063985,-0.34215742,-9.789375,-0.9125828,-0.4077979,-0.014992799,21.983122,58.461155,13.423,-12.808,94.093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1388637,0.2208651,-9.900622
12,0.05433444,0.36840022,-0.10905361,884.14,Tue May 16 08:56:45 MDT 2017,0.0719597,-0.14334527,-9.805336,-0.92409617,-0.38206846,-8.1887253E-4,21.983122,58.461155,13.423,-12.808,94.093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12629414,0.22505496,-9.91439
13,0.32940724,0.16808659,-0.09992218,884.15,Tue May 16 08:56:46 MDT 2017,-0.20730296,0.05696838,-9.804292,0.93015355,0.36701497,-0.00857104,21.550995,58.552578,13.423,-12.808,94.093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12210429,0.22505496,-9.904214
14,0.5048299,-5.054176E-4,-0.11959362,884.18,Tue May 16 08:56:47 MDT 2017,-0.38392273,0.22316618,-9.796591,0.93434983,0.3556507,-0.014063009,21.550995,58.552578,13.101,-12.808,94.093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12090719,0.22266077,-9.916184
15,0.63065535,-0.15561022,-0.12560558,884.24,Tue May 16 08:56:48 MDT 2017,-0.48879892,0.38246083,-9.786988,0.9276996,0.37199983,-0.015739972,21.278994,58.314476,13.407,-12.808,93.791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.14185645,0.22685061,-9.912594
16,0.64278024,-0.2436253,-0.13570976,884.19,Tue May 16 08:56:49 MDT 2017,-0.5164861,0.471673,-9.7816725,0.9213672,0.38706893,-0.01489508,21.278994,58.314476,13.407,-12.808,94.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12629414,0.22804771,-9.917382
17,0.62489617,-0.31418625,-0.14269924,884.2,Tue May 16 08:56:51 MDT 2017,-0.4926165,0.5272702,-9.780069,0.9119251,0.40871748,-0.011846482,21.278994,58.314476,13.407,-12.808,94.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.13227965,0.21308395,-9.922769
18,0.56372774,-0.32054877,-0.13293839,884.27,Tue May 16 08:56:52 MDT 2017,-0.43444085,0.5521878,-9.781451,0.90218157,0.42987618,-0.00781822,21.278994,57.44101,13.407,-12.808,94.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12928689,0.23163901,-9.91439
19,0.51416415,-0.30497336,-0.12014103,884.25,Tue May 16 08:56:53 MDT 2017,-0.37769467,0.5473863,-9.784073,0.8967677,0.44120702,-0.004888912,21.278994,57.44101,13.407,-12.808,94.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.1364695,0.24241292,-9.904214
20,0.42083454,-0.30280876,-0.12190342,884.24,Tue May 16 08:56:54 MDT 2017,-0.28675923,0.52666664,-9.788296,0.8863093,0.4620885,-5.1790045E-4,21.10136,57.387993,13.407,-12.49,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.1340753,0.22385786,-9.910199
21,0.37361664,-0.2569039,-0.11051464,884.2,Tue May 16 08:56:55 MDT 2017,-0.24073844,0.49273273,-9.791305,0.8903394,0.4544415,5.320922E-4,21.10136,57.387993,13.407,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.1328782,0.23582886,-9.901819
22,0.33375216,-0.21038301,-0.11749458,884.19,Tue May 16 08:56:56 MDT 2017,-0.1990783,0.44561332,-9.7945,0.88984215,0.45559067,0.0013316299,21.10136,57.387993,13.716,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.13467385,0.23523031,-9.911995
23,0.25791973,-0.20537367,-0.11827278,884.25,Tue May 16 08:56:58 MDT 2017,-0.13461833,0.42025328,-9.796715,0.89028615,0.45484433,0.003627358,20.996935,58.322086,13.397,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12330139,0.2148796,-9.914988
24,0.19140959,-0.15412198,-0.10264301,884.18,Tue May 16 08:56:59 MDT 2017,-0.06750966,0.37678275,-9.799176,0.889953,0.45563594,0.005643029,20.996935,58.322086,13.397,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12389994,0.22266077,-9.901819
25,0.16543129,-0.1261383,-0.115039825,884.22,Tue May 16 08:57:00 MDT 2017,-0.022976287,0.34520775,-9.800547,0.88980526,0.45600027,0.0070124054,20.848766,58.466568,13.397,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.142455,0.21906945,-9.915586
26,0.112068646,-0.0836788,-0.10215187,884.21,Tue May 16 08:57:01 MDT 2017,0.027992152,0.317712,-9.801463,0.8887331,0.45813546,0.008691029,20.848766,58.466568,13.397,-12.791,94.097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1400608,0.23403321,-9.903615
27,0.08900644,-0.053968206,-0.101368904,884.19,Tue May 16 08:57:02 MDT 2017,0.06122972,0.28740287,-9.802246,0.8879752,0.4596472,0.00950347,20.848766,58.466568,13.72,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.15023616,0.23343466,-9.903615
28,0.0618812,-0.033681825,-0.10632706,884.19,Tue May 16 08:57:03 MDT 2017,0.08536221,0.2659194,-9.802675,0.88758427,0.46042484,0.010109751,20.800867,58.008198,13.72,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14724341,0.23223756,-9.909002
29,0.037885115,-0.023617655,-0.101737976,884.22,Tue May 16 08:57:05 MDT 2017,0.095591635,0.24687697,-9.803075,0.89112496,0.453558,0.010032071,20.800867,58.008198,13.418,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13347675,0.22325931,-9.904813
30,0.026678897,0.010045931,-0.108148575,884.22,Tue May 16 08:57:06 MDT 2017,0.12355726,0.22698003,-9.803247,0.8910733,0.45366848,0.010845039,20.706615,58.008198,13.418,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.15023616,0.23702596,-9.911396
31,-0.0058591366,0.008410096,-0.10416126,884.18,Tue May 16 08:57:07 MDT 2017,0.14651848,0.22203182,-9.803045,0.889972,0.45581418,0.011772035,20.706615,58.008198,13.418,-12.791,93.794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14065935,0.23044191,-9.907207
32,-0.019725189,0.0014033765,-0.114551544,884.17,Tue May 16 08:57:08 MDT 2017,0.16038454,0.22185594,-9.802831,0.88897717,0.45773953,0.012415217,20.706615,58.008198,13.418,-12.791,94.099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14065935,0.22325931,-9.917382
33,-0.029494822,0.009548649,-0.11568546,884.19,Tue May 16 08:57:09 MDT 2017,0.16596432,0.21490777,-9.802894,0.889195,0.45731938,0.0125293145,20.706615,57.795082,13.418,-12.791,94.099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1364695,0.22445641,-9.918579
34,-0.030270487,0.03802073,-0.10660553,884.2,Tue May 16 08:57:11 MDT 2017,0.16494434,0.21097624,-9.802996,0.8895455,0.45664203,0.012394796,20.706615,57.795082,13.418,-12.791,94.099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13467385,0.24899697,-9.909601
35,-0.028434008,0.025042683,-0.09939766,884.3,Tue May 16 08:57:12 MDT 2017,0.1637064,0.21078618,-9.8030205,0.889662,0.4564162,0.012360485,20.62378,58.022984,13.418,-12.791,94.099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1352724,0.23582886,-9.902418
36,-0.013391167,0.0144134015,-0.10986042,884.28,Tue May 16 08:57:13 MDT 2017,0.15644471,0.2016633,-9.803331,0.89100295,0.45381016,0.0117922705,20.62378,58.022984,13.418,-12.791,94.099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14305355,0.2160767,-9.913192
37,-0.022097915,0.018099219,-0.105609894,884.17,Tue May 16 08:57:14 MDT 2017,0.14839205,0.20456155,-9.803392,0.8913094,0.4532119,0.011496017,20.58517,58.991795,13.418,-12.791,94.091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12629414,0.22266077,-9.909002
38,-0.0034869015,0.006665081,-0.11596489,884.21,Tue May 16 08:57:16 MDT 2017,0.14773755,0.21360147,-9.803213,0.89051765,0.45475543,0.011675437,20.58517,58.991795,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.14425065,0.22026655,-9.919178
39,-0.022525996,2.2551417E-4,-0.12749577,884.24,Tue May 16 08:57:17 MDT 2017,0.14702448,0.22123814,-9.803055,0.8898213,0.45610753,0.011821928,20.58517,58.991795,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12449849,0.22146365,-9.930551
40,-0.022429362,0.0070737004,-0.12627316,884.14,Tue May 16 08:57:18 MDT 2017,0.1475264,0.21977691,-9.80308,0.88994604,0.45586562,0.011805531,20.548096,59.003006,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12509704,0.22685061,-9.929353
41,-0.012710571,0.0031642765,-0.12285328,884.14,Tue May 16 08:57:19 MDT 2017,0.14738442,0.22727764,-9.802908,0.88925356,0.45720628,0.011974096,20.548096,59.003006,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.13467385,0.23044191,-9.925761
42,-0.0019995123,-0.0011478662,-0.13474178,884.19,Tue May 16 08:57:20 MDT 2017,0.13787046,0.22979413,-9.802991,0.88976204,0.45622125,0.011578676,20.460842,58.769478,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.13587095,0.22864626,-9.937733
43,0.0035870075,0.0015134811,-0.11318874,884.2,Tue May 16 08:57:22 MDT 2017,0.14066364,0.22773133,-9.802996,0.88970757,0.45632738,0.011656277,20.460842,58.769478,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.14425065,0.22924481,-9.916184
44,-0.007768303,7.151365E-4,-0.123841286,884.21,Tue May 16 08:57:23 MDT 2017,0.13765374,0.22433983,-9.803118,0.89010835,0.45555,0.011488886,20.460842,59.080864,13.43,-12.791,93.783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,228,0.12988544,0.22505496,-9.926959
45,0.011358663,-8.186698E-5,-0.10404682,884.18,Tue May 16 08:57:24 MDT 2017,0.13349053,0.22513683,-9.80316,0.8905608,0.4546688,0.011266898,20.460842,59.080864,13.43,-12.791,93.453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1448492,0.22505496,-9.907207
46,0.0061846077,0.005674109,-0.119231224,884.2,Tue May 16 08:57:25 MDT 2017,0.13267909,0.23494317,-9.802939,0.89256334,0.45071074,0.011472012,20.460842,59.080864,13.452,-13.101,93.453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1388637,0.24061728,-9.922171
47,0.017168745,-0.004603699,-0.12408066,884.21,Tue May 16 08:57:26 MDT 2017,0.13246886,0.23743981,-9.802878,0.8901029,0.45554936,0.0115225585,20.451141,59.63225,13.76,-13.101,93.759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14963761,0.23283611,-9.926959
48,0.0065411776,-0.014872491,-0.13055134,884.15,Tue May 16 08:57:28 MDT 2017,0.13172397,0.2333434,-9.802992,0.8927368,0.45037118,0.011376141,20.451141,59.63225,13.446,-13.101,93.759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13826515,0.2184709,-9.933543
49,-0.0055404752,-0.016879544,-0.122878075,884.19,Tue May 16 08:57:29 MDT 2017,0.13183461,0.23774464,-9.802883,0.89228773,0.45125383,0.011483047,20.382643,59.63225,13.446,-13.101,93.769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12629414,0.2208651,-9.925761
50,0.013132885,-0.014543861,-0.12579155,884.15,Tue May 16 08:57:30 MDT 2017,0.12872356,0.23600751,-9.802963,0.8925847,0.4506714,0.011306506,20.382643,59.63225,13.446,-13.101,94.082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14185645,0.22146365,-9.928755
51,-0.006877452,-0.0061950088,-0.12088966,884.19,Tue May 16 08:57:31 MDT 2017,0.13197449,0.22945432,-9.803077,0.89536816,0.44512174,0.011221841,20.382643,59.63225,13.125,-13.101,94.082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12509704,0.22325931,-9.923966
52,-0.005029559,-0.005280167,-0.12867069,884.24,Tue May 16 08:57:33 MDT 2017,0.13072515,0.23033513,-9.803077,0.89541423,0.44502977,0.011193921,20.382643,59.291843,13.125,-13.101,94.094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12569559,0.22505496,-9.931747
53,-0.016597815,0.002751872,-0.122675896,884.17,Tue May 16 08:57:34 MDT 2017,0.1315195,0.22948569,-9.803085,0.8954339,0.44499055,0.011211878,20.382643,59.291843,13.125,-13.101,94.088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.11492168,0.23223756,-9.925761
54,0.005731553,0.0022530109,-0.12729263,884.25,Tue May 16 08:57:35 MDT 2017,0.1289423,0.2234005,-9.803258,0.89402294,0.4478285,0.010960528,20.296606,59.0121,13.433,-13.101,94.082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13467385,0.22565351,-9.930551
55,0.0067198128,0.0012595952,-0.1267767,884.21,Tue May 16 08:57:36 MDT 2017,0.12735549,0.22798522,-9.803175,0.89361817,0.4486313,0.010998528,20.296606,59.0121,13.433,-13.101,94.079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1340753,0.22924481,-9.929952
56,0.0013156831,0.012337029,-0.14043903,884.14,Tue May 16 08:57:38 MDT 2017,0.12737265,0.22349183,-9.803279,0.8963206,0.44321197,0.010893707,19.991358,59.424713,13.124,-13.101,93.778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12868834,0.23582886,-9.943718
57,0.010249309,6.534606E-4,-0.11708355,884.23,Tue May 16 08:57:39 MDT 2017,0.12442454,0.2244015,-9.803291,0.8941432,0.4475893,0.010813391,19.991358,59.424713,13.426,-13.101,94.085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13467385,0.22505496,-9.920375
58,0.010849573,-7.5984E-4,-0.13577557,884.17,Tue May 16 08:57:40 MDT 2017,0.12202863,0.2318003,-9.803154,0.8964535,0.44293678,0.010809945,19.991358,59.424713,13.426,-13.403,93.782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1328782,0.23104046,-9.93893
59,0.007539518,-0.0019947588,-0.12572098,884.2,Tue May 16 08:57:42 MDT 2017,0.12234592,0.23662652,-9.803034,0.89609486,0.44365332,0.0109618865,19.991358,59.424713,13.426,-13.403,93.782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12988544,0.23463176,-9.928755
60,0.0017651469,-0.016098812,-0.14453316,884.2,Tue May 16 08:57:43 MDT 2017,0.12812029,0.24414653,-9.802776,0.89739406,0.441007,0.011308482,19.991358,59.424713,13.124,-13.403,93.782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.12988544,0.22804771,-9.9473095
61,0.017935202,-0.024009839,-0.117403984,884.19,Tue May 16 08:57:44 MDT 2017,0.12870966,0.23589669,-9.802971,0.8979663,0.43985158,0.011171267,19.978016,59.424713,13.128,-13.403,94.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14664486,0.21188685,-9.920375
62,0.00786452,-0.011020422,-0.13053799,884.23,Tue May 16 08:57:45 MDT 2017,0.12980208,0.23368119,-9.803005,0.89659697,0.44263792,0.011197913,19.978016,59.424713,13.125,-13.09,94.091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.1376666,0.22266077,-9.933543
63,0.014331311,-0.008314282,-0.12926483,884.22,Tue May 16 08:57:47 MDT 2017,0.12812369,0.2315736,-9.803081,0.89767057,0.44046077,0.011068756,19.779413,59.424713,12.817,-13.09,94.104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.142455,0.22325931,-9.932345
64,0.011817738,-0.004431352,-0.1298647,884.26,Tue May 16 08:57:48 MDT 2017,0.12764451,0.23188052,-9.80308,0.89530784,0.44524315,0.0110896025,19.779413,59.424713,13.125,-13.09,94.104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.13946225,0.22744916,-9.932944
65,0.010019094,-0.0061718524,-0.121813774,884.21,Tue May 16 08:57:49 MDT 2017,0.13064025,0.24379638,-9.802751,0.8939182,0.44800758,0.011545167,19.680946,59.424713,13.125,-13.09,94.097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98,227,0.14065935,0.23762453,-9.924564
